Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
0,0,0,0,3,0,0,3,0,NORMAL,May,1,1,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,13,2,0,0,9813692308,LOW,May,2,4,6,4,New_Visitor,FALSE,TRUE
0,0,0,0,2,0,0,3,0,LOW,May,2,2,2,4,Returning_Visitor,FALSE,FALSE
1,69,1,4,17,1,0,0,0,LOW,May,2,2,9,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,8,3,0,1,53988,LOW,May,2,2,2,4,Returning_Visitor,TRUE,TRUE
0,0,0,0,24,1,0,0,53988,LOW,May,2,2,1,2,New_Visitor,TRUE,TRUE
3,48,0,0,41,3,0.004444444,0,1048533333,LOW,May,2,2,2,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,0,0,3,0,HIGH,May,2,10,3,1,Returning_Visitor,FALSE,FALSE
2,84.5,0,0,17,3,0,2,0,LOW,May,2,4,3,3,Returning_Visitor,FALSE,FALSE
0,0,1,0,1,0,0,3,0,NORMAL,May,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,10,3,0.046969697,3,8397818182,LOW,May,2,2,1,1,Returning_Visitor,FALSE,FALSE
4,85,0,0,22,3,0,0,107.94,LOW,May,2,2,6,4,New_Visitor,FALSE,TRUE
3,72.5,4,148,24,3,0.006666667,1,0,HIGH,May,1,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,51,2,0.004313725,1,0,HIGH,May,2,2,8,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,3,0,0,3,0,NORMAL,May,2,2,2,5,Returning_Visitor,FALSE,FALSE
0,0,0,0,41,1,0,1,0,LOW,May,2,2,6,1,Returning_Visitor,FALSE,FALSE
2,5,0,0,0,0,0,3,0,HIGH,May,1,1,8,5,New_Visitor,FALSE,FALSE
2,73,0,0,11,3,0.033333333,2,0,NORMAL,May,3,2,3,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,3,0.033333333,3,0,LOW,May,2,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,29,3,0,0,0,LOW,May,1,1,6,4,Returning_Visitor,FALSE,FALSE
5,35.75,0,0,22,3,0,0,1007328,LOW,May,2,2,8,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,0,0.133333333,3,0,NORMAL,May,3,2,4,13,Returning_Visitor,FALSE,FALSE
8,149.5,0,0,55,2,0.003278689,0,4872995628,LOW,May,2,4,8,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,2,0,0,3,0,LOW,May,4,2,4,13,Returning_Visitor,FALSE,FALSE
3,91.5,0,0,36,3,0.038888889,2,0,NORMAL,May,2,2,1,2,Returning_Visitor,FALSE,FALSE
5,1173333333,4,82,33,3,0.028205128,2,0,LOW,May,3,2,8,4,Returning_Visitor,TRUE,FALSE
13,388.3,8,417,67,1,0.00375,1,2427165,LOW,May,2,2,4,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,3,0,1,0,LOW,May,3,2,1,4,Returning_Visitor,FALSE,FALSE
1,27,2,22,16,3,0,0,0,LOW,May,4,1,1,4,Returning_Visitor,FALSE,FALSE
8,2450833333,1,194,93,3,0.005154639,1,4629470103,LOW,May,3,2,1,13,Returning_Visitor,FALSE,FALSE
3,13,0,0,26,3,0,2,8887111111,HIGH,May,2,2,1,3,Returning_Visitor,TRUE,TRUE
0,0,1,0,50,2,0.007843137,1,0,LOW,May,3,2,6,4,Returning_Visitor,TRUE,FALSE
0,0,0,0,2,0,0,3,0,HIGH,May,1,2,3,2,Returning_Visitor,TRUE,FALSE
4,214,1,0,5,1,0,2,0,LOW,May,1,1,1,3,New_Visitor,TRUE,FALSE
3,99,0,0,23,3,0.004166667,1,0,LOW,May,3,2,4,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,10,2,0.04,2,0,LOW,May,2,5,1,1,Returning_Visitor,FALSE,FALSE
5,52.5,0,0,24,3,0.002777778,1,0,LOW,May,2,7,7,4,Returning_Visitor,TRUE,FALSE
0,0,0,0,52,2,0.007692308,2,0,HIGH,May,2,2,7,6,Returning_Visitor,TRUE,FALSE
0,0,0,0,2,0,0.2,3,0,LOW,May,2,2,5,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,20,1,0,1,0,HIGH,May,2,2,3,6,Returning_Visitor,FALSE,FALSE
0,0,0,0,26,3,0.065384615,3,0,HIGH,May,2,2,3,13,Returning_Visitor,FALSE,FALSE
5,142.5,1,56,29,3,0,1,0,LOW,May,1,1,5,4,Returning_Visitor,FALSE,FALSE
1,4,0,0,24,3,0.025,2,2274458333,NORMAL,May,3,2,6,13,Returning_Visitor,FALSE,TRUE
0,0,0,0,5,0,0.02,1,0,LOW,May,1,2,2,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,38,3,0.005263158,2,0,HIGH,May,2,2,5,1,Returning_Visitor,FALSE,FALSE
3,37,1,9,17,2,0.011111111,2,0,LOW,May,3,2,1,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,16,3,0.0375,2,0,HIGH,May,1,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,29,2,0,0,2227457143,LOW,May,1,8,1,11,Returning_Visitor,TRUE,TRUE
5,543,6,320.5,20,1,0,1,2538925926,LOW,May,2,2,1,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,8,1,0,1,5347457143,LOW,May,1,1,1,2,New_Visitor,TRUE,TRUE
0,0,0,0,4,0,0,2,0,HIGH,May,3,2,3,2,Returning_Visitor,FALSE,FALSE
5,79,1,12,54,2,0.005084746,1,0,NORMAL,May,2,2,6,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,0,0.2,3,0,LOW,May,1,1,9,4,Returning_Visitor,TRUE,FALSE
0,0,0,0,6,3,0.066666667,3,0,LOW,May,2,6,1,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,19,1,0.021052632,2,0,LOW,May,2,2,7,2,Returning_Visitor,FALSE,FALSE
8,1431666667,1,22,87,2,0.006896552,1,0.860484729,LOW,May,1,1,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,33,3,0.006451613,0,0,LOW,May,2,2,7,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,18,1,0.044444444,3,0,LOW,May,2,2,3,4,Returning_Visitor,FALSE,FALSE
2,738,0,0,26,2,0.008,2,0,LOW,May,2,2,7,13,Returning_Visitor,FALSE,FALSE
4,132,0,0,85,2,0.003065134,0,0,LOW,May,2,2,2,3,Returning_Visitor,FALSE,FALSE
2,9166666667,2,24,80,3,0.01287478,2,0,LOW,May,2,2,6,13,Returning_Visitor,FALSE,FALSE
8,2451666667,2,114.5,129,2,0,0,9073052632,LOW,May,2,4,1,4,Returning_Visitor,TRUE,FALSE
0,0,0,0,3,0,0,3,0,LOW,May,2,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,19,3,0,0,0,HIGH,May,1,1,9,3,Returning_Visitor,TRUE,FALSE
8,246.5,0,0,74,2,0,0,5015272727,LOW,May,2,4,3,2,New_Visitor,FALSE,FALSE
0,0,0,0,4,0,0,2,0,NORMAL,May,2,5,3,1,Returning_Visitor,FALSE,FALSE
4,6516666667,0,0,31,3,0,0,0,HIGH,May,2,2,8,3,Returning_Visitor,FALSE,FALSE
7,156.9,0,0,32,2,0.002702703,0,6588,LOW,May,3,5,7,2,New_Visitor,FALSE,TRUE
0,0,0,0,50,1,0,0,1734697917,LOW,May,2,2,9,2,New_Visitor,FALSE,TRUE
4,7421428571,0,0,32,2,0.008928571,1,5082975,LOW,May,3,2,1,2,Returning_Visitor,TRUE,TRUE
0,0,0,0,4,0,0,2,0,LOW,May,2,2,8,3,Returning_Visitor,FALSE,FALSE
5,2107777778,3,215,33,2,0.008571429,2,1169485714,LOW,May,3,2,3,13,Returning_Visitor,FALSE,TRUE
0,0,0,0,5,0,0.08,3,0,HIGH,May,3,2,4,13,Returning_Visitor,FALSE,FALSE
0,0,7,1222.75,11,1,0.035294118,2,0,LOW,May,1,2,3,2,Returning_Visitor,FALSE,FALSE
3,9216666667,1,39,46,2,0.004166667,1,2440764444,LOW,May,2,4,2,2,Returning_Visitor,FALSE,FALSE
3,102,0,0,18,2,0.022222222,1,0,NORMAL,May,1,1,6,3,Returning_Visitor,FALSE,FALSE
1,37,0,0,81,2,0.002531646,0,0,LOW,May,2,2,3,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,0,0,2,0,LOW,May,3,2,1,7,Returning_Visitor,TRUE,FALSE
0,0,0,0,3,0,0.066666667,3,0,LOW,May,2,2,2,3,Returning_Visitor,TRUE,FALSE
2,51,0,0,23,3,0,0,0,LOW,May,2,2,3,13,Returning_Visitor,FALSE,FALSE
3,9051111111,0,0,24,3,0,0,0,LOW,May,2,2,4,3,New_Visitor,FALSE,FALSE
0,0,1,3,29,1,0.006666667,0,0,HIGH,May,2,2,5,5,Returning_Visitor,FALSE,FALSE
2,37,0,0,24,2,0.013043478,1,0,LOW,May,2,2,1,6,Returning_Visitor,FALSE,FALSE
8,185,0,0,14,2,0.021052632,2,0,LOW,May,3,2,3,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,3,0.025,2,0,LOW,May,2,4,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,9,1,0.022222222,0,0,LOW,May,2,2,7,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,20,3,0,2,0,LOW,May,2,2,1,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,3,0,LOW,May,4,1,1,3,Returning_Visitor,FALSE,FALSE
1,21,0,0,20,3,0.00952381,1,0,LOW,May,2,2,3,4,Returning_Visitor,TRUE,FALSE
0,0,2,40,12,2,0.028571429,3,0,HIGH,May,2,6,7,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,0,0,3,0,LOW,May,1,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,60,1,0.025333333,3,0,HIGH,May,2,2,1,6,Returning_Visitor,FALSE,FALSE
3,131,0,0,8,2,0,0,0,LOW,May,1,1,4,5,New_Visitor,TRUE,FALSE
1,0,0,0,1,0,0.2,3,0,HIGH,May,1,1,4,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,9,3,0,2,0,LOW,May,2,2,1,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,11,1,0,1,2060836364,LOW,May,2,2,1,4,New_Visitor,FALSE,TRUE
0,0,0,0,32,2,0.056666667,3,103976,HIGH,May,2,2,7,1,Returning_Visitor,TRUE,FALSE
4,165,0,0,22,2,0,1,0,LOW,May,2,2,1,1,Returning_Visitor,FALSE,FALSE
1,6,0,0,29,3,0,0,0,LOW,May,1,1,1,1,Returning_Visitor,TRUE,FALSE
1,6,0,0,53,3,0.003846154,1,0,NORMAL,May,2,4,9,20,Returning_Visitor,FALSE,FALSE
3,30,0,0,37,1,0,0,0,LOW,May,2,10,1,3,Returning_Visitor,FALSE,FALSE
3,222.5,0,0,11,3,0.015384615,2,0,LOW,May,2,2,6,11,Returning_Visitor,FALSE,FALSE
0,0,0,0,17,3,0.066666667,3,0,NORMAL,May,3,2,4,13,Returning_Visitor,FALSE,FALSE
2,8.5,0,0,3,3,0,1,0,LOW,May,2,2,5,4,Returning_Visitor,FALSE,FALSE
15,6415357143,3,2986666667,13,3,0,0,0,LOW,May,3,2,2,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,25,3,0,0,0,LOW,May,2,2,1,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,3,0,0,0,LOW,May,3,2,4,3,Returning_Visitor,FALSE,FALSE
10,8157666667,3,618,129,3,0.010917582,1,0,NORMAL,May,2,2,2,2,Returning_Visitor,FALSE,FALSE
7,1281666667,1,41,89,2,0.013541667,2,0.936979167,NORMAL,May,3,2,1,6,Returning_Visitor,FALSE,FALSE
0,0,0,0,41,3,0.0125,1,0,NORMAL,May,2,2,6,1,Returning_Visitor,FALSE,FALSE
6,203.5,0,0,13,3,0,0,0,HIGH,May,2,2,3,2,New_Visitor,FALSE,FALSE
10,1271.5,0,0,41,2,0,0,7146597872,LOW,May,2,2,2,4,Returning_Visitor,FALSE,TRUE
0,0,0,0,34,3,0.017647059,2,0,NORMAL,May,1,1,1,3,Returning_Visitor,FALSE,FALSE
11,4941666667,4,151,180,3,0.000537634,0,0,LOW,May,2,2,3,3,Returning_Visitor,FALSE,FALSE
13,3130333333,0,0,135,3,0.004662005,0,3348407692,LOW,May,2,4,1,4,Returning_Visitor,FALSE,FALSE
0,0,2,3066666667,13,2,0.013333333,2,0,HIGH,May,1,1,1,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,3,3,0,3,0,NORMAL,May,2,2,1,5,Returning_Visitor,FALSE,FALSE
3,6119642857,0,0,24,3,0.028985507,1,2634343478,NORMAL,May,3,2,6,11,Returning_Visitor,FALSE,FALSE
2,10,5,53,37,1,0,0,0,HIGH,May,2,2,7,4,Returning_Visitor,FALSE,FALSE
3,602,0,0,64,2,0.003174603,0,0,LOW,May,3,2,1,6,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,0,0,1,0,LOW,May,1,1,8,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,1,0,1,454895,HIGH,May,1,1,6,4,Returning_Visitor,FALSE,TRUE
0,0,0,0,4,3,0,2,0,LOW,May,2,2,4,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,10,3,0,1,32382,LOW,May,2,2,2,1,Returning_Visitor,FALSE,TRUE
0,0,0,0,9,2,0,2,0,LOW,May,1,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,27,3,0.016,2,0,NORMAL,May,2,2,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,11,1,0,1,44388,LOW,May,2,2,3,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,2,0,0.05,3,0,LOW,May,1,1,1,1,Returning_Visitor,FALSE,FALSE
3,19,0,0,53,2,0.00617284,1,0,LOW,May,2,2,3,2,Returning_Visitor,FALSE,FALSE
11,1570583333,5,514,79,2,0,0,148513125,LOW,May,2,2,7,3,Returning_Visitor,FALSE,TRUE
4,203.5,0,0,8,3,0,1,0,LOW,May,1,1,8,2,Returning_Visitor,FALSE,FALSE
6,99.5,0,0,11,1,0,0,0,LOW,May,2,10,8,2,Returning_Visitor,FALSE,FALSE
2,279.5,0,0,5,1,0,0,0,LOW,May,1,1,4,2,Returning_Visitor,TRUE,FALSE
11,334.75,0,0,20,3,0,0,2659353846,NORMAL,May,2,10,1,5,New_Visitor,FALSE,TRUE
0,0,0,0,9,0,0.022222222,3,0,LOW,May,1,1,1,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,3,0,NORMAL,May,1,1,4,3,Returning_Visitor,FALSE,FALSE
4,144.5,0,0,19,1,0.021052632,2,0,HIGH,May,3,2,6,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,0,0.066666667,3,0,LOW,May,1,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,27,3,0.014814815,2,0,HIGH,May,2,10,3,3,Returning_Visitor,FALSE,FALSE
2,282.5,0,0,17,1,0.0625,3,0,LOW,May,3,2,3,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,15,2,0,1,0,LOW,May,1,1,2,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,1,0,0.2,3,0,LOW,May,2,10,3,1,Returning_Visitor,FALSE,FALSE
2,4633333333,0,0,11,2,0.016666667,2,0,LOW,May,3,2,5,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,0,0,2,0,NORMAL,May,2,2,4,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,0,0.066666667,3,0,NORMAL,May,2,2,2,2,Returning_Visitor,FALSE,FALSE
5,3216666667,7,460,46,2,0.017156863,2,0,HIGH,May,1,1,3,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,21,2,0,0,7001826316,LOW,May,2,2,1,2,Returning_Visitor,FALSE,TRUE
0,0,1,11,35,3,0.016666667,2,0,HIGH,May,2,2,1,4,Returning_Visitor,TRUE,FALSE
2,29,0,0,2,0,0,3,0,LOW,May,2,2,3,6,Returning_Visitor,TRUE,FALSE
7,8466666667,2,60,110,3,0.00877193,1,0,HIGH,May,1,1,1,2,Returning_Visitor,FALSE,FALSE
3,54,0,0,26,2,0.036781609,2,0,LOW,May,2,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,3,0,HIGH,May,2,2,3,13,Returning_Visitor,FALSE,FALSE
4,94,0,0,34,2,0.005714286,1,1612416,LOW,May,1,8,1,4,Returning_Visitor,FALSE,FALSE
1,70,0,0,24,3,0,0,0,LOW,May,1,1,1,2,New_Visitor,FALSE,FALSE
0,0,0,0,65,3,0,1,0,HIGH,May,2,5,4,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,9,2,0.066666667,3,0,HIGH,May,3,2,4,1,Returning_Visitor,TRUE,FALSE
10,253.9,7,218,91,2,0.002,0,0,LOW,May,3,2,3,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,3,0.055555556,3,0,LOW,May,3,2,4,20,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,1,0,2,0,NORMAL,May,2,2,6,4,Returning_Visitor,FALSE,FALSE
2,44,2,53,8,3,0,1,5662363636,LOW,May,2,2,1,4,Returning_Visitor,TRUE,TRUE
0,0,0,0,13,3,0,2,0,HIGH,May,3,2,9,13,Returning_Visitor,FALSE,FALSE
7,105.75,0,0,124,3,0.001587302,0,5921482086,LOW,May,2,2,3,11,Returning_Visitor,TRUE,FALSE
0,0,0,0,1,0,0.2,3,0,LOW,May,1,1,4,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,0,0,1,0,LOW,May,2,2,1,2,Returning_Visitor,FALSE,FALSE
8,117.5,0,0,17,3,0,1,0,LOW,May,2,2,1,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,33,2,0.009677419,2,0,NORMAL,May,2,2,1,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,0,0.15,3,0,NORMAL,May,2,2,1,11,Returning_Visitor,FALSE,FALSE
1,512,0,0,5,1,0,2,0,HIGH,May,1,1,1,3,Returning_Visitor,FALSE,FALSE
2,100,1,12,44,3,0,0,0,LOW,May,1,1,2,2,New_Visitor,TRUE,FALSE
0,0,0,0,2,0,0.2,3,0,HIGH,May,3,2,2,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,12,1,0.036363636,3,0,HIGH,May,2,2,1,6,Returning_Visitor,FALSE,FALSE
10,196,0,0,45,3,0.0125,1,0,LOW,May,1,1,1,3,Returning_Visitor,FALSE,FALSE
17,975.75,0,0,40,3,0.005555556,1,8022839506,HIGH,May,2,2,3,4,Returning_Visitor,FALSE,FALSE
1,7,1,2,43,2,0.00952381,1,0,HIGH,May,3,2,1,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,0,0,3,0,LOW,May,1,1,1,4,Returning_Visitor,TRUE,FALSE
0,0,0,0,12,0,0.176923077,3,0,HIGH,May,3,2,1,13,Returning_Visitor,FALSE,FALSE
2,143.8,1,0,6,3,0.022222222,2,0,LOW,May,3,2,8,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,0,0.2,3,0,LOW,May,3,2,1,1,Returning_Visitor,TRUE,FALSE
3,32,0,0,6,1,0,1,0,LOW,May,2,4,1,2,New_Visitor,FALSE,FALSE
7,1296666667,3,42,25,3,0.006451613,1,6402612903,LOW,May,2,2,4,4,Returning_Visitor,TRUE,FALSE
10,323.55,0,0,46,3,0.017021277,1,0,LOW,May,3,2,7,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,3,0,LOW,May,1,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,34,3,0,0,6207882353,LOW,May,2,2,1,6,Returning_Visitor,TRUE,TRUE
4,198.5,0,0,43,2,0,0,48864,LOW,May,2,2,3,4,Returning_Visitor,TRUE,TRUE
4,153.25,0,0,19,3,0,0,57474,LOW,May,2,2,5,4,New_Visitor,TRUE,TRUE
0,0,0,0,1,0,0.2,3,0,LOW,May,3,2,2,19,Returning_Visitor,TRUE,FALSE
1,0,2,29,28,3,0.013793103,2,0,NORMAL,May,2,4,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,0,0.114285714,3,0,HIGH,May,2,6,6,13,Returning_Visitor,FALSE,FALSE
5,99,0,0,35,1,0,1,9597405405,HIGH,May,2,2,1,4,Returning_Visitor,FALSE,FALSE
1,5,0,0,53,2,0.007843137,1,0,NORMAL,May,1,1,1,4,Returning_Visitor,FALSE,FALSE
4,109.5,0,0,66,3,0.006280193,1,1045437681,HIGH,May,2,2,1,4,Returning_Visitor,TRUE,FALSE
0,0,0,0,7,3,0.028571429,2,0,LOW,May,1,1,1,3,Returning_Visitor,FALSE,FALSE
7,1474.5,2,11.5,129,3,0.005072464,1,2524993961,NORMAL,May,2,2,3,1,Returning_Visitor,FALSE,FALSE
2,38,0,0,77,2,0,0,79,HIGH,May,2,4,4,2,Returning_Visitor,FALSE,FALSE
5,73,0,0,18,3,0.01,2,0,LOW,May,2,4,7,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,15,1,0,1,0,LOW,May,2,2,7,3,Returning_Visitor,FALSE,FALSE
3,1933333333,0,0,28,3,0.006451613,0,0,LOW,May,2,2,8,3,New_Visitor,FALSE,FALSE
0,0,0,0,18,3,0.0125,1,0,HIGH,May,2,2,3,2,New_Visitor,FALSE,FALSE
10,464.15,4,160.5,26,2,0.017647059,1,0,NORMAL,May,2,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,21,2,0.01,1,0,LOW,May,2,5,6,3,Returning_Visitor,FALSE,FALSE
0,0,1,2,12,1,0.053333333,3,0,LOW,May,3,2,1,15,Returning_Visitor,FALSE,FALSE
0,0,0,0,22,3,0.009090909,0,0,LOW,May,3,2,3,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,0,0,2,0,HIGH,May,2,2,4,4,Returning_Visitor,FALSE,FALSE
1,0,0,0,7,3,0,1,0,LOW,May,3,2,1,4,Returning_Visitor,TRUE,FALSE
0,0,0,0,6,0,0.011111111,2,0,LOW,May,2,2,4,2,Returning_Visitor,FALSE,FALSE
6,5233333333,3,37,34,3,0.023809524,2,0,LOW,May,2,2,2,1,Returning_Visitor,TRUE,FALSE
6,162.5,0,0,39,2,0,0,8604391304,LOW,May,3,3,5,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,18,3,0.0375,2,0,HIGH,May,3,2,6,3,Returning_Visitor,FALSE,FALSE
2,42,0,0,16,1,0.014705882,2,0,LOW,May,2,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0,2,0,LOW,May,3,2,1,3,New_Visitor,FALSE,FALSE
1,4,0,0,49,3,0.02,2,0,HIGH,May,2,2,7,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,76,2,0.005866667,1,0,LOW,May,2,2,3,4,Returning_Visitor,FALSE,FALSE
2,173,0,0,7,1,0.066666667,3,0,LOW,May,3,2,8,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,1,0,2,0,HIGH,May,2,5,1,4,Returning_Visitor,FALSE,FALSE
3,45,0,0,24,3,0.021333333,2,0,HIGH,May,2,5,2,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,15,1,0,2,1934826667,LOW,May,2,2,6,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,22,3,0,0,0,LOW,May,2,2,1,3,Returning_Visitor,FALSE,FALSE
1,4,0,0,6,0,0,2,0,LOW,May,2,2,1,3,New_Visitor,FALSE,FALSE
0,0,0,0,26,3,0.001923077,1,0,HIGH,May,3,2,4,1,Returning_Visitor,TRUE,FALSE
8,77,0,0,36,2,0,1,1399676923,LOW,May,2,5,7,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,0,0.066666667,3,0,LOW,May,3,2,4,3,Returning_Visitor,FALSE,FALSE
4,98,1,31,32,3,0,0,2332166667,LOW,May,2,2,4,2,New_Visitor,TRUE,TRUE
1,15,0,0,20,2,0,0,0,LOW,May,2,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,3,0,LOW,May,3,2,9,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,1,0,1,0,LOW,May,2,2,2,13,Returning_Visitor,TRUE,FALSE
8,31.1,11,1258833333,195,1,0.001937543,0,338287678,NORMAL,May,2,2,1,4,Returning_Visitor,FALSE,FALSE
4,7616666667,0,0,10,2,0,1,0,NORMAL,May,3,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,11,3,0.018181818,1,0,HIGH,May,3,3,3,1,Returning_Visitor,TRUE,FALSE
0,0,1,26,51,3,0.001960784,1,2172431373,HIGH,May,1,1,3,1,Returning_Visitor,FALSE,TRUE
9,2996333333,4,56,35,2,0.01025641,0,0,LOW,May,1,1,4,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,3,0,LOW,May,2,2,2,1,Returning_Visitor,FALSE,FALSE
1,4,0,0,32,1,0.006451613,0,1705922581,HIGH,May,2,2,3,4,Returning_Visitor,FALSE,TRUE
0,0,0,0,13,2,0.015384615,3,0,NORMAL,May,2,2,3,13,Returning_Visitor,FALSE,FALSE
8,433.1,2,309,36,2,0.011742424,1,79755,LOW,May,2,2,1,2,Returning_Visitor,FALSE,FALSE
3,3533333333,0,0,13,3,0.003333333,1,0,HIGH,May,2,2,3,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,0,0,2,0,HIGH,May,2,2,3,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,10,3,0.025,2,0,LOW,May,1,2,2,4,Returning_Visitor,TRUE,FALSE
0,0,0,0,20,3,0,1,0,LOW,May,1,1,4,3,Returning_Visitor,FALSE,FALSE
1,14,0,0,64,1,0.017460317,2,0,LOW,May,2,4,4,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,3,0,LOW,May,2,10,3,3,Returning_Visitor,FALSE,FALSE
0,0,1,27,20,3,0.004761905,1,0,HIGH,May,3,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,26,3,0.015384615,2,0,HIGH,May,2,4,1,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,0,0,3,0,HIGH,May,2,2,3,4,Returning_Visitor,FALSE,FALSE
0,0,1,0,23,3,0.00173913,2,0,LOW,May,2,5,5,2,Returning_Visitor,FALSE,FALSE
2,10,1,57,99,3,0,0,8926598571,LOW,May,2,2,1,1,Returning_Visitor,TRUE,FALSE
6,1403333333,0,0,9,3,0,0,0,LOW,May,3,2,2,3,New_Visitor,FALSE,FALSE
4,127,0,0,32,3,0.002777778,1,2361948148,LOW,May,1,1,3,4,Returning_Visitor,FALSE,TRUE
5,200,1,0,33,2,0,1,0,LOW,May,3,2,5,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,19,3,0,0,53988,HIGH,May,6,2,9,2,New_Visitor,FALSE,TRUE
4,44.5,0,0,5,3,0,1,0,NORMAL,May,2,2,6,13,Returning_Visitor,FALSE,FALSE
4,63,0,0,22,3,0,0,0,LOW,May,2,2,9,2,New_Visitor,FALSE,FALSE
5,77.5,0,0,5,3,0.025,2,0,LOW,May,3,2,1,13,Returning_Visitor,FALSE,FALSE
3,270,1,1778,362,2,0.002883379,0,0,LOW,May,2,2,1,19,Returning_Visitor,TRUE,FALSE
0,0,0,0,6,3,0,3,0,NORMAL,May,2,2,1,13,Returning_Visitor,FALSE,FALSE
